,name,longitude,latitude
2701,新区公交调度中心,117.713058,39.109119
2702,新区文化中心,117.699672,39.016667
2703,新区文化广场北门,,
2704,新十百户,117.498329,39.925777
2705,新华中学,117.211838,39.109341
2706,新华书店,117.673286,39.014839
2707,新华昌运输设备公司,117.795975,39.309422
2708,新华村,117.068970,39.388615
2709,新华路,117.674995,39.013077
2710,新华路百货大楼,117.189964,39.131908
2711,新华路超市,116.923157,38.927185
2712,新华道,117.013069,39.139786
2713,新华道京福线,117.013069,39.139786
2714,新华道青宁路,116.998528,39.134197
2715,新华里,116.922623,38.936111
2716,新围堤道日报大厦,117.225876,39.093231
2717,新城家园公交站,117.703629,39.010857
2718,新城家园南门,117.702736,39.012199
2719,新城镇,117.572395,38.983963
2720,新城镇[津沽公路],117.578308,38.978012
2721,新城镇政府,117.561523,38.979156
2722,新大路,120.872841,40.763027
2723,新家园路,117.291809,39.028553
2724,新寨,117.423164,39.618130
2725,新尚园,117.294586,39.011662
2726,新尚里,117.711800,39.001316
2727,新建里,117.395775,38.986706
2728,新开口镇,117.205048,39.679726
2729,新开桥,117.195503,39.172859
2730,新开路,121.616951,38.917023
2731,新开路村,117.486893,38.934635
2732,新开路村南,117.486839,38.930866
2733,新开路村委会,117.487099,38.933308
2734,新开里,117.203566,39.173982
2735,新慧路公交站(海河教育园一号公交站),117.379166,39.013279
2736,新房,117.485207,38.994759
2737,新房子,117.292694,38.820290
2738,新技术产业园区,117.124008,39.098007
2739,新新制药厂,117.310921,39.146904
2740,新村一段,117.810272,39.237164
2741,新村口,117.258804,39.102757
2742,新村大楼,117.266678,39.099640
2743,新村街,117.807983,39.238632
2744,新桥里,117.657532,38.999413
2745,新河小区,117.630310,39.037003
2746,新河庄(广州道),117.637390,39.044418
2747,新河庄(杭州道),117.634377,39.040859
2748,新河庄周转房,117.629013,39.046753
2749,新河新区东门,117.628677,39.038605
2750,新河矿粉物流,117.622612,39.053749
2751,新河船厂,117.632416,39.029400
2752,新津永公路,117.074837,39.232441
2753,新港三号路(海安里),117.730247,39.002674
2754,新港三号路(海防里),117.732765,39.001770
2755,新港供热站,117.720451,39.006218
2756,新港八号路,117.753510,39.059898
2757,新港客运码头公交站,117.733586,38.992694
2758,新港小学,117.712692,39.006142
2759,新港文体中心(新港二号路),117.725830,39.000992
2760,新港文体中心(海西路),117.725830,39.000992
2761,新港船厂,117.780251,38.916912
2762,新湖广场,116.967804,38.959782
2763,新湾花园,117.069695,39.354809
2764,新源道,117.016525,39.431427
2765,新源道口,117.011261,39.432583
2766,新澳花园,117.786201,39.241268
2767,新濠科技园,117.355698,39.060944
2768,新环路,117.214882,39.140213
2769,新盛小区东门,117.467781,38.703426
2770,新立地铁站,117.334381,39.086395
2771,新纶科技,117.540451,38.822681
2772,新货场,117.201317,39.142204
2773,新都家园,117.701294,39.011246
2774,新都市百货,117.199478,39.147423
2775,新都广场,116.951271,38.938213
2776,新都汇,117.302940,39.694763
2777,新闻中心,117.433212,40.052761
2778,方家庄,117.424217,39.736992
2779,方家庄工业园,117.424366,39.733663
2780,方山道站(方山道公交站),117.297462,39.110134
2781,方山道跃进路口,117.297041,39.110295
2782,施耐德电气,117.070747,39.084164
2783,无瑕街公交汽车站(无瑕花园公交站),117.501564,39.048908
2784,无瑕道,117.487137,39.043373
2785,日硝玻璃,117.364693,39.069401
2786,日进汽车,117.046143,39.403076
2787,旧县,116.942696,39.512379
2788,旭华道口,116.953621,38.941494
2789,旭园,117.390221,39.176266
2790,旭日园,117.449471,38.930630
2791,旭辉朗悦湾,117.773888,39.236015
2792,旭辉澜郡,117.581009,39.019363
2793,旭辉燕南园,117.121531,39.031105
2794,旭阳路,117.407387,39.100590
2795,时临河,117.524033,40.107464
2796,时代奥城,117.168594,39.079727
2797,时代广场,117.187546,39.136974
2798,时代滨江,117.805084,39.332283
2799,时代花园,117.838188,39.331963
2800,时代花园[宁河区],117.444603,40.056290
2801,时代花园公交站,117.444603,40.056290
2802,旷世国际,117.666634,39.001461
2803,旺源道,117.053474,39.424923
2804,昆仑北里,117.274368,39.122448
2805,昆仑小区,117.272797,39.128532
2806,昆仑路崂山道,117.271172,39.136547
2807,昆仑里,117.277931,39.114361
2808,昆俞北路,117.293510,39.163059
2809,昆俞家园,117.284836,39.167408
2810,昆俞家园南门,117.287109,39.163872
2811,昆俞欣园,117.288681,39.166954
2812,昆俞路,117.302277,39.149952
2813,昆山里,117.240646,39.154930
2814,昆明湖路,117.081215,38.967999
2815,昆明路,117.198700,39.103802
2816,昆纬路,117.206459,39.159744
2817,昌凌路桥,117.185286,39.053375
2818,昌海公寓,117.204597,39.145607
2819,昌海公寓(近新货场),117.204597,39.145607
2820,昌海公寓(近陈家沟),117.204597,39.145607
2821,明湖苑,124.874130,46.611958
2822,明珠花园,117.306908,39.150692
2823,明盛园,117.301163,39.162052
2824,明达窗业,117.791758,39.227518
2825,明阳风电,117.519272,39.115166
2826,易居庭苑,117.823448,39.259579
2827,昔阳里,117.126389,39.132458
2828,星光橡塑,117.071724,39.132126
2829,星光路,117.071999,39.144253
2830,星河湾花苑,117.024513,39.137913
2831,星河荣御,117.032639,39.074474
2832,星海新苑,117.820732,39.249905
2833,星耀五洲,117.355659,38.900505
2834,星辰里,117.373978,38.627533
2835,春光里,,
2836,春华园,116.972069,38.941208
2837,春华路,117.554283,39.107643
2838,春华里,117.212349,39.143517
2839,春发香料,117.364670,39.074966
2840,春合体育用品厂,117.090900,39.162115
2841,春和仁居,117.231331,39.177795
2842,春和景明,117.235954,39.178299
2843,春年北里,117.706963,39.010872
2844,春晖北里,117.470673,38.850224
2845,春曦道,116.965118,38.938339
2846,春曦道静文路,116.965118,38.938339
2847,春江里,117.257866,39.169521
2848,春港花园,117.460167,38.855583
2849,春蕾巷,117.058922,39.384892
2850,春阳南里,117.402550,38.674656
2851,春阳路,117.701279,39.008511
2852,春风里,117.696930,39.006241
2853,昭阳寺,116.973236,39.576965
2854,昱和里,117.256927,39.202545
2855,晟楷中学(蓟州开发区),117.417038,39.974409
2856,晨光道,117.252899,39.136654
2857,晨星园,117.235909,38.640568
2858,晨晖北里,117.463585,38.849888
2859,晨晖北里东门,117.466095,38.851345
2860,晨晖里,117.463341,38.847160
2861,晨晖里西门,117.460754,38.848236
2862,晨阳花园,117.247673,39.139111
2863,普兴里,117.198692,39.195572
2864,普天童乐食品厂,117.262230,38.617844
2865,普洛斯西青物流园,117.259361,38.986687
2866,普济河东道,117.199158,39.194092
2867,普济河道立交桥,117.182945,39.186577
2868,普祥里,117.201286,39.202511
2869,普红馨苑,117.380844,38.983372
2870,景华春天,116.964233,38.930332
2871,景各庄,117.667732,40.094608
2872,景园里,117.114594,39.126591
2873,景明花园,117.383942,38.996689
2874,景瑞花园,117.105644,39.411263
2875,景瑞阳光尚城,117.209732,39.265270
2876,景盛路,117.296371,39.055782
2877,景祥路,117.266312,39.230274
2878,景茗道,117.285599,39.003010
2879,景荔道,117.282524,39.006702
2880,景荷道,117.275803,39.015766
2881,景蓬道,117.287262,39.001423
2882,景观路,117.244850,39.226608
2883,景远路高新大道,117.249359,39.226593
2884,晴景家园,117.673164,39.049893
2885,智慧山科技园,117.123253,39.093056
2886,智能装备园,117.719482,38.918007
2887,智造创想城,117.633835,39.066856
2888,曙光农场,130.563187,46.264809
2889,曦霞路,117.075554,39.144466
2890,曲庄子,116.896950,38.719055
2891,曲苑风荷,117.434228,40.055112
2892,曲阜道,117.218872,39.117546
2893,曹园小区(天狮学院东门),117.076622,39.402596
2894,曹官庄(北纬三路),116.926405,38.945063
2895,曹官庄(胜利大街),116.922882,38.949718
2896,曹庄地铁站,117.090660,39.145348
2897,曹庄子,117.072891,39.151443
2898,曹庄子花卉市场,117.095876,39.136672
2899,曹庄村,117.847572,39.348347
2900,曹庄村委会,117.847572,39.348347
2901,曹庄欣苑,117.087891,39.141689
2902,曹庄欣苑南门,117.087914,39.138512
2903,曹庄欣苑西门,117.082214,39.140400
2904,曹氏弯管,117.312454,39.026527
2905,曹道口村,117.900322,39.563988
2906,曾庄,117.495049,38.992191
2907,月坛商厦,117.386696,38.988350
2908,月季园,117.527748,39.036339
2909,月桥村,117.421455,38.927177
2910,月牙河,117.246460,39.167961
2911,月牙河南路,117.278389,39.102814
2912,月牙河路祥和家园,117.241241,39.165707
2913,月牙西里,117.265083,39.143856
2914,月荣轩,117.729424,39.023632
2915,服务外包园,117.725250,39.044312
2916,朗月轩,117.730400,39.020947
2917,望海楼,117.196815,39.147461
2918,朝阳小学,117.697975,39.008884
2919,朝阳小学(新港三号路),117.696945,39.008957
2920,朝阳新村,117.693336,39.006748
2921,朝阳村,117.793770,39.384060
2922,朝阳楼,117.693871,39.004814
2923,朝阳花园,117.826523,39.231876
2924,朝阳花园[滨海汉沽],117.821838,39.234740
2925,朝阳道,116.974098,38.935734
2926,木厂村,117.508240,36.625355
2927,木头窝村,117.786217,39.393528
2928,未来科技城,117.555542,39.204174
2929,本溪楼,117.140854,39.182713
2930,本溪路,117.144768,39.187366
2931,本溪路地铁站,117.139252,39.185589
2932,本溪路站(本溪路公交站),117.145388,39.187416
2933,朱唐庄,117.208023,39.274204
2934,朱头淀,117.430557,39.312534
2935,朱头淀村,116.967804,38.959782
2936,朱家槽,116.766457,38.907246
2937,朱家窝,117.407646,39.508476
2938,朱庄子,,
2939,朱庄村,117.014908,39.453903
2940,朱耳峪,117.606575,40.136215
2941,朴楼,116.910202,38.884544
2942,朴楼成人学校,116.910202,38.884544
2943,机场一号路,117.347336,39.121067
2944,机场东门,117.108177,39.390488
2945,机场大厦,117.342010,39.120338
2946,机械总公司,117.452347,38.717991
2947,机电学院,117.356926,39.011089
2948,机电工业学院(机电工艺学院),117.361137,39.012459
2949,机米厂综合楼,117.456177,39.054798
2950,权健集团,116.932358,39.405296
2951,李七庄,117.184448,39.070881
2952,李八庄,117.029594,38.865528
2953,李公楼,117.220139,39.138165
2954,李台子,117.736784,39.308380
2955,李台村,117.737022,39.312305
2956,李各庄,116.905701,39.323616
2957,李嘴村,117.108765,39.242363
2958,李四庄村,117.249832,39.884914
2959,李园,117.472916,38.705479
2960,李地大街,117.215942,39.142757
2961,李场,117.001350,39.311222
2962,李城村,117.645760,39.468826
2963,李家仓,117.691246,40.077770
2964,李家园,117.114990,39.137161
2965,李家圈,117.448540,38.990482
2966,李家楼,116.939743,39.020828
2967,李家深高中,117.217850,39.789097
2968,李家甸村,117.588280,39.449482
2969,李庄子[静海区],117.131393,38.642883
2970,李庄子桥,117.240829,38.992146
2971,李庄村,117.740692,39.333744
2972,李明庄公交站,117.304718,39.162498
2973,李楼,117.312881,39.052292
2974,李楼[西青区],117.044533,39.130516
2975,李花毛村,117.716446,39.424747
2976,李赵庄,117.406258,39.891525
2977,李辛庄,117.266647,39.293282
2978,杏林公寓,117.052826,39.383320
2979,村元电子,117.712471,39.063526
2980,杜家庄,117.374741,39.712280
2981,杜鹃道乐桥里,117.240078,39.174827
2982,来家庄,116.993881,39.362267
2983,来源道,117.051682,39.391453
2984,杨北公路[津大线],117.352844,39.224300
2985,杨北津榆路口,117.348473,39.259605
2986,杨台,117.290192,39.132778
2987,杨台村,117.439064,39.052963
2988,杨堤,117.107986,39.274506
2989,杨家口,117.403572,39.713760
2990,杨家园[京福公路],116.928932,38.853539
2991,杨家园[杨家园村路],116.917030,38.854229
2992,杨家园学校,116.917381,38.854221
2993,杨家园村委会,116.916054,38.854259
2994,杨家庄,117.187065,39.598694
2995,杨家泊,117.901894,39.301208
2996,杨家泊小学,117.909012,39.296951
2997,杨家泊镇政府,117.906212,39.298622
2998,杨崔路口,117.090599,39.408920
2999,杨庄子,117.133209,39.153637
3000,杨庄子村[武清区],116.949753,39.339954
3001,杨庄子村东,117.248756,39.909107
3002,杨恒庄,117.179916,39.385147
3003,杨惠庄,117.538231,38.986172
3004,杨成庄大桥,117.065987,39.021137
3005,杨拔村,117.766266,39.415260
3006,杨李院(胜利大街),116.923698,38.912701
3007,杨村三中,117.060852,39.373688
3008,杨村八中,117.061981,39.357567
3009,杨村八小,117.036232,39.374802
3010,杨村六中,117.055267,39.385876
3011,杨村客运站,117.068970,39.388615
3012,杨村客运站(终点站),117.068970,39.388615
3013,杨村机场,117.086021,39.355637
3014,杨村火车站(原武清火车站),117.066994,39.355400
3015,杨村第一中学,117.004288,39.402542
3016,杨村第三中学,117.053040,39.374275
3017,杨柳庄,117.251350,38.801903
3018,杨柳青一中,117.026215,39.125896
3019,杨柳青三中,116.993553,39.129147
3020,杨柳青临时客运站,117.004257,39.142071
3021,杨柳青公交站,117.003817,39.142834
3022,杨柳青农场,117.092758,39.152435
3023,杨柳青发电厂,117.051697,39.149632
3024,杨柳青工业园,117.019241,39.101467
3025,杨柳青庄园,116.980560,39.156734
3026,杨楼,117.177811,39.062695
3027,杨津庄职专,117.426149,39.870934
3028,杨津庄路口,117.432877,39.867870
3029,杨津庄镇,117.432877,39.867870
3030,杨玉路口,117.090599,39.408920
3031,杨疙疸村,116.924828,39.533203
3032,杨相公,117.497292,39.860481
3033,杨科庄,117.300362,38.861637
3034,杨花庄,117.848274,39.482624
3035,杭州道中心北路,117.658562,39.034931
3036,杭州道医院,117.654739,39.035793
3037,杭州道福建北路,117.651093,39.036480
3038,松风东里,117.280571,39.145721
3039,松风西里,117.275246,39.144646
3040,松鹤园小区,117.042274,39.373920
3041,板桥,117.458382,38.883934
3042,板桥农场,117.470836,38.866064
3043,板桥纸厂,117.458382,38.883934
3044,板桥镇,117.805504,39.487156
3045,板桥镇政府,117.808365,39.486717
3046,极地海洋世界(坨地道),117.660515,39.004761
3047,极地海洋世界(河南东路),117.660515,39.004761
3048,林亭口镇,117.507668,39.634609
3049,林城佳苑,117.279877,39.042442
3050,林大路,117.323639,39.591057
3051,林奇郡,117.144669,38.881714
3052,林庄子,116.913109,38.719257
3053,林庄户村,117.251541,39.862328
3054,林苑北里,117.144135,39.087376
3055,果园东路,117.142303,39.218250
3056,果园北道,117.141670,39.224281
3057,果园南道(丹凤里),117.137222,39.221577
3058,果香峪,117.505920,40.114128
3059,果香峪村口,117.516287,40.117429
3060,枣林大道,117.041122,39.047192
3061,枣林大道(180路),117.041122,39.047192
3062,枫丹天城,117.018181,39.386944
3063,枫叶学校(北海路),117.717781,39.026325
3064,枫叶学校(第三大街),117.719505,39.024937
3065,枫叶苑,117.114723,39.198772
3066,枫景湾,117.808098,39.239571
3067,枫林路,117.258308,39.053547
3068,查里世家家具,117.314552,39.021641
3069,柯文公司,117.232192,38.969284
3070,柳云路,117.017907,39.133745
3071,柳兰花苑,117.039337,39.142387
3072,柳子口村,117.351891,39.873997
3073,柳杨道,117.249603,39.019741
3074,柳林,117.284683,39.073845
3075,柳树洼村,117.539200,39.446754
3076,柳溪苑,116.999832,39.140171
3077,柳滩,117.163162,39.189106
3078,柳苑公寓,117.265228,39.074753
3079,柳行路,116.981712,39.389179
3080,柳霞路,117.023834,39.141590
3081,柳馨园,117.018723,39.115765
3082,柴庄子,117.438171,39.016125
3083,柴楼新庄园,117.108421,39.269970
3084,柴楼新庄园站(柴楼新庄园公交站),117.104490,39.270657
3085,标准厂房,117.440926,39.965210
3086,标准食品,117.703629,39.055527
3087,树园子,117.309639,38.616550
3088,树尔窝,117.249985,39.549374
3089,栖仙公寓西区,117.043304,39.387703
3090,栖凤台,117.218071,39.317539
3091,栖霞道,117.315056,39.087704
3092,栖霞里,117.174736,39.177124
3093,栗庄子村,117.276009,39.831230
3094,校区商业街,117.169366,39.075172
3095,格兰庭苑,117.000015,39.290768
3096,格兰苑,117.360658,39.084985
3097,格调艺术领地,117.188065,39.183674
3098,桂林路,117.197411,39.110043
3099,桂苑路,117.124306,39.092903
3100,桃园(魏庄子),117.400383,40.006340
3101,桃园中学,117.889091,39.305187
3102,桃园别墅,117.042511,39.193253
3103,桃园小学,117.863136,39.318928
3104,桃园村大街,117.204536,39.106064
3105,桃园观邸东门,117.639793,39.063896
3106,桃园路,116.954094,38.939213
3107,桐城,117.642448,39.359310
3108,桐景园,117.705879,39.038860
3109,桥北129栋,117.806572,39.340557
3110,桥北一小,117.804115,39.337437
3111,桥北公交站,117.804115,39.337437
3112,桥园里,117.238869,39.169945
3113,桥头庄,117.281097,39.764992
3114,桥头村,117.281097,39.764992
3115,桥沽村,117.744759,39.267410
3116,梁头中学,116.872475,38.933323
3117,梁头中心小学,116.859085,38.940865
3118,梁头供销社,116.856337,38.937257
3119,梁头小白楼,117.217613,39.118416
3120,梁头影院小区,116.856337,38.937257
3121,梁头桥,116.855774,38.933372
3122,梁头镇中学,116.862083,38.933372
3123,梁头镇政府,116.857796,38.938324
3124,梁官屯,116.849510,38.274181
3125,梁庄子,117.416107,39.883343
3126,梅兰日兰,117.684212,39.050888
3127,梅厂,117.199806,39.371880
3128,梅厂集市,117.199806,39.371880
3129,梅林路浯水道,117.253937,39.049187
3130,梅林路龙江里,117.250992,39.058243
3131,梅江,117.225662,39.055012
3132,梅江中学,117.206146,39.069748
3133,梅江会展中心,117.217316,39.042179
3134,梅江会展中心南,117.213333,39.039433
3135,梅江会展中心地铁站,117.217726,39.044312
3136,梅江南水岸公馆,117.227043,39.045059
3137,梅江小区,117.220932,39.063820
3138,梅江康城,117.222443,39.028915
3139,梅江康城东门,117.224861,39.026203
3140,梅江站(梅江南公交站),117.225288,39.054821
3141,梅江西公交站,117.199203,39.038910
3142,梅江西路,117.196335,39.056911
3143,梅江道地铁站,117.225281,39.071175
3144,梓华轩书店,117.818604,39.327568
3145,梓苑路华天道,117.116058,39.095802
3146,梓苑路开华道,117.118500,39.090466
3147,梦和园,117.108749,39.161823
3148,梨双路鑫港园,117.320122,39.037041
3149,梨园头,117.195526,39.032734
3150,梨木台公交站,117.537743,40.195908
3151,梨树园,117.344261,38.985878
3152,棉四宿舍,117.244438,39.085148
3153,棉纺新区,117.432114,40.041241
3154,棉纺新村,,
3155,棕榈园,117.420731,39.484253
3156,森邦电子,117.558693,39.096695
3157,榆关道,117.185760,39.183289
3158,榆关道地道,117.192581,39.181541
3159,榆林路,117.261391,39.054462
3160,榆林路桂江里,117.262161,39.051762
3161,榕园,117.148224,39.047157
3162,榕城广场,117.226501,38.969414
3163,榕苑路,117.127541,39.090481
3164,榕苑路物华道,117.123055,39.089199
3165,橄榄苑,117.116600,39.201920
3166,橙翠园,117.279930,39.155964
3167,橡胶研究所,117.090736,39.096165
3168,欢乐谷东,117.480972,39.186489
3169,欢喜庄,117.547447,39.554661
3170,欢坨大桥(金钟河桥),117.351982,39.225887
3171,欢坨村,117.326286,39.222729
3172,欣华苑,117.640495,39.126728
3173,欣华苑北门,117.641838,39.128872
3174,欣发公寓,117.439980,38.990555
3175,欣嘉园二期,117.633965,39.126156
3176,欣嘉园站(滨海欣嘉园公交站),117.633965,39.126156
3177,欣嘉园第一小学,117.637993,39.128094
3178,欣园小区,117.288795,39.089840
3179,欣桃园,117.315674,39.050201
3180,欣美园,117.578018,39.025002
3181,欣达公寓,117.433907,38.990147
3182,欣雅苑,117.639679,39.124493
3183,欧亚花园(天津市政府),117.199547,39.084618
3184,欧泊城,117.254654,39.230938
3185,欧洲路宁夏道,117.809059,39.043343
3186,欧洲路陕西道,117.816847,39.016901
3187,欧美小镇公交站,117.672696,39.049096
3188,欧风国际商业街,117.759079,39.109241
3189,正义道,117.235069,39.153446
3190,正兴里,117.390182,38.864025
3191,正营,117.409821,38.942169
3192,正营工业园区,117.388145,38.932343
3193,正营开发区,117.376129,38.928406
3194,正营道,117.438110,38.916229
3195,武宁路口,117.084549,39.398544
3196,武清中医院,117.079674,39.384251
3197,武清交通队,117.061050,39.375977
3198,武清人民医院,117.053574,39.380360
3199,武清华北城,117.091408,39.328869
3200,武清卫校,117.057266,39.379307
3201,武清商务区,116.996284,39.417461
3202,武清城际站,117.014656,39.373981
3203,武清城际站(终点站),117.015762,39.373653
3204,武清建委,117.076118,39.376728
3205,武清开发区,117.069656,39.401611
3206,武清教育局,117.056320,39.380383
3207,武清文化公园,117.049393,39.381329
3208,武清文化广场,117.045395,39.379742
3209,武清新客运站,117.075211,39.350990
3210,武清机动车检测线,117.095436,39.394825
3211,武清第二养老院,117.089035,39.395126
3212,武清老干部局,117.025536,39.377136
3213,武清莲胜花园,117.015068,39.483631
3214,武清郊野公园,117.064880,39.431293
3215,武清防疫站,,
3216,武田药品,117.228020,39.016727
3217,武警五支队,117.658264,39.084152
3218,武警医院,117.280991,39.130486
3219,武警后勤学院,117.471848,39.152779
3220,武警指挥学院(武警训练基地),117.460960,39.002823
3221,武香路口,117.049446,39.461788
3222,残联,117.055603,39.379734
3223,毛家峪村,117.532150,40.096405
3224,毛家沟,117.364059,38.879219
3225,毛条桥,117.106735,39.041229
3226,毛毛匠村,117.657219,39.423981
3227,毛毡厂,117.159760,39.259724
3228,民主村,117.558678,39.330212
3229,民主街,116.910339,39.020947
3230,民主道,117.198242,39.137314
3231,民兴园,117.285767,39.004108
3232,民兴路,117.106628,39.033329
3233,民和道,117.213249,39.023804
3234,民安路,117.213539,39.319515
3235,民安里,117.663994,39.022182
3236,民宜里,117.209167,39.194561
3237,民族中学,117.149307,39.154507
3238,民族路,117.201599,39.138351
3239,民权门桥,117.232376,39.162632
3240,民生街,116.909843,39.020348
3241,民航产业化基地,117.446305,39.114453
3242,民航大学(民航大学南区),117.346825,39.109493
3243,民航大学南门(民航大学北区南门),117.354465,39.108196
3244,民航大学南门(驯海路加油站),117.346825,39.109493
3245,民贤里,117.219643,39.203754
3246,气象南里,117.185005,39.088722
3247,气象台路德才里,117.186081,39.098785
3248,水上公园,117.175537,39.092449
3249,水上公园东门,117.174080,39.091476
3250,水上公园西路金谷园,117.158539,39.073898
3251,水上村,117.171700,39.095772
3252,水东里,117.300781,39.086754
3253,水乡花园,117.162430,39.079983
3254,水产大厅,117.312533,39.732429
3255,水利新村,117.427261,40.044521
3256,水处理中心(生态城污水处理厂),117.734871,39.143650
3257,水岸华庭,117.375748,38.992527
3258,水库南路,117.419144,40.019165
3259,水木天成,117.129446,39.165123
3260,水木天成站(水木天成公交站),117.131714,39.165176
3261,水泵公寓,117.816101,39.252045
3262,水溪苑,117.090843,39.121807
3263,水电厂,117.427170,38.678219
3264,水电厂北门,117.417511,38.684166
3265,水科所,117.699722,38.917233
3266,水运名苑,117.182510,39.180283
3267,水高庄,116.940948,39.077106
3268,水高庄园,116.945114,39.080654
3269,水高庄工业园,116.941949,39.072382
3270,永乐桥,117.182434,39.152431
3271,永信道,117.164948,39.309559
3272,永兴道,117.186806,39.305130
3273,永创石化,117.543175,38.741886
3274,永利花园,117.670937,39.019753
3275,永合道,117.189323,39.299377
3276,永安公墓,117.005524,39.249367
3277,永安公墓停车场,117.004935,39.245561
3278,永定塔陵,117.405920,39.269170
3279,永康道,117.184586,39.310146
3280,永康里,117.654182,39.016930
3281,永旺购物中心,117.093788,39.144741
3282,永旺超市,117.219109,39.029533
3283,永明里,117.482704,38.839191
3284,永红医院,119.935326,31.769814
3285,永红村,117.100769,39.033764
3286,永红桥,117.042801,39.101192
3287,永进道,117.213348,39.319321
3288,永高公司,117.807076,39.206951
3289,汀江西路淮河道口,117.193367,39.219250
3290,求实里,117.397392,38.670471
3291,汇丰园,117.499428,38.852486
3292,汇光小区,117.244415,39.159863
3293,汇和家园,117.205605,39.140842
3294,汇德园,117.500053,38.859657
3295,汉中里,117.117554,39.134327
3296,汉华世家,117.805847,39.253895
3297,汉沟,117.102798,39.296432
3298,汉沽一中,117.811096,39.254467
3299,汉沽中心站,117.811424,39.245144
3300,汉沽五中,117.812744,39.236843
3301,汉沽交通运输管理局,117.816475,39.244644
3302,汉沽八街,117.820206,39.258057
3303,汉沽公交公司,117.784531,39.243168
3304,汉沽公交公司(终点站),117.784767,39.243176
3305,汉沽六中,117.791077,39.244759
3306,汉沽医院(402路),117.798645,39.245361
3307,汉沽医院(455路),117.798645,39.245361
3308,汉沽大剧院,117.808731,39.254883
3309,汉沽客运站,117.805801,39.261837
3310,汉沽广播电视中心,117.815208,39.254597
3311,汉沽建行,117.809044,39.245270
3312,汉沽建设路,117.821564,39.237877
3313,汉沽总医院,117.823807,39.219444
3314,汉沽新城公交站,117.831940,39.230812
3315,汉沽检察院,117.777649,39.241299
3316,汉沽法院,117.782257,39.241280
3317,汉沽百货大楼,117.808510,39.241390
3318,汉沽红霞里,117.816422,39.248863
3319,汉沽职专(二纬路),117.792549,39.248589
3320,汉沽职专(二经路),117.792549,39.248589
3321,汉沽规划展览馆,117.828491,39.236610
3322,汉沽邮政局,117.808945,39.249622
3323,汉港路官房,117.475868,39.039207
3324,汉港路茶棚,117.461906,38.993710
3325,汉蔡路,117.840843,39.193584
3326,汊沽港四街,116.952202,39.253296
3327,汊沽港文体中心,116.933594,39.247334
3328,汊沽港科技谷公交站,116.927460,39.260052
3329,汊沽港镇初级中学,116.920128,39.246330
3330,汐岸国际,117.217628,39.038467
3331,汕头路,117.213974,39.103859
3332,江水道,117.232216,39.050953
3333,江泰路,117.528748,39.094143
3334,江洼口,117.712563,39.529308
3335,江海陶瓷,116.934830,38.938873
3336,江湾二支路,117.203644,39.063862
3337,江都路,117.243263,39.146538
3338,污水处理厂,117.717155,39.071438
3339,汤浅蓄电池,117.250687,38.971729
3340,汪庄子大街,117.090904,39.127541
3341,汽贸园,117.121483,39.255497
3342,汽车产业园管委会,117.205414,39.388100
3343,汽车园东路,117.378632,39.156376
3344,汽车园北路,117.376404,39.159508
3345,汽车园管委会,117.439842,39.973248
3346,汽车工业,117.005760,38.932976
3347,汽车市场,116.999123,38.948418
3348,汽配城,117.232170,39.056610
3349,汾水道,117.126686,39.141064
3350,汾河南道,117.183907,39.205048
3351,沂山路公交站,117.240837,39.035000
3352,沈清庄村,117.195053,38.718697
3353,沙井子,117.381042,38.652027
3354,沙市道,117.189682,39.108494
3355,沙柳北路(沙柳北路),117.281403,39.143715
3356,沙柳北路(盘山道),117.280571,39.142895
3357,沧江道,117.258163,39.160412
3358,河东万达广场,117.252357,39.126038
3359,河东体育场,117.241425,39.114773
3360,河东支队,117.234169,39.128479
3361,河北七马路,117.188156,39.159744
3362,河北三马路,117.195206,39.156815
3363,河北五马路,117.191475,39.159615
3364,河北四马路,117.202362,39.165642
3365,河北大街,117.179497,39.149284
3366,河北工业大学分院东区(文澜阁),117.065636,39.239571
3367,河北工业大学分院教学楼,117.055069,39.233528
3368,河北工业大学分院教师公寓,117.053787,39.236240
3369,河北工业大学分院校门口,117.060188,39.234505
3370,河北工业大学分院活动中心,117.055733,39.239552
3371,河北工业大学分院西区,117.052620,39.238998
3372,河北工业大学北辰校区教师楼,117.055573,39.231876
3373,河北工业大学教师公寓(津永公路),117.053818,39.231480
3374,河南路,117.188560,39.127102
3375,河头小学,117.598335,39.014458
3376,河头村,117.603790,39.016605
3377,河滨公园,117.650116,39.016777
3378,河西一小(一经路),117.798378,39.241609
3379,河西一小(四纬路),117.797363,39.241211
3380,河西三小,117.789444,39.249443
3381,河西公园,117.797195,39.248550
3382,河西刑侦支队,,
3383,河西务,116.960190,39.623924
3384,河西支队,117.250237,39.068672
3385,河西第一幼儿园,117.795296,39.244732
3386,油建四部,117.535957,39.105530
3387,油田一中,117.499741,38.731697
3388,油田三中,117.474648,38.703674
3389,油田三中(541路),117.474648,38.703674
3390,油田二中,117.504288,38.718842
3391,油田公司机关,117.494934,38.730606
3392,油田公园,117.502602,38.723633
3393,油田四中,117.493752,38.733860
3394,油田客运总站(三号院客运站),117.502777,38.729118
3395,油田宾馆,117.495331,38.723343
3396,沽上江南,117.388557,38.992527
3397,沿河路建设三道,117.819397,39.332523
3398,沿河路建设五道,117.815910,39.330662
3399,泉丰桥,117.024048,39.415443
3400,泉升佳苑,117.028713,39.367026
