complete 14730,cost 27630.014801740646s.
complete 14740,cost 27648.82032752037s.
complete 14750,cost 27667.68971157074s.
complete 14760,cost 27686.518730163574s.
complete 14770,cost 27705.282205104828s.
complete 14780,cost 27724.078374147415s.
complete 14790,cost 27742.926334381104s.
complete 14800,cost 27761.780333042145s.
complete 14810,cost 27780.65123271942s.
complete 14820,cost 27799.447019338608s.
complete 14830,cost 27818.260156154633s.
complete 14840,cost 27836.973093271255s.
complete 14850,cost 27855.82217645645s.
complete 14860,cost 27874.60378575325s.
complete 14870,cost 27893.44363641739s.
complete 14880,cost 27912.29968357086s.
complete 14890,cost 27931.122792243958s.
complete 14900,cost 27949.870238780975s.
complete 14910,cost 27968.680186986923s.
complete 14920,cost 27987.528441905975s.
complete 14930,cost 28006.39701628685s.
complete 14940,cost 28025.362258195877s.
complete 14950,cost 28044.173194169998s.
complete 14960,cost 28063.041579961777s.
complete 14970,cost 28081.736000061035s.
complete 14980,cost 28100.607155561447s.
complete 14990,cost 28119.40203809738s.
complete 15000,cost 28138.287572145462s.
complete 15010,cost 28157.15130829811s.
complete 15020,cost 28175.97372341156s.
complete 15030,cost 28194.756080150604s.
complete 15040,cost 28213.520885944366s.
complete 15050,cost 28232.320770025253s.
complete 15060,cost 28251.139348983765s.
complete 15070,cost 28269.974447965622s.
complete 15080,cost 28288.816184282303s.
complete 15090,cost 28307.595005989075s.
complete 15100,cost 28326.39140343666s.
complete 15110,cost 28345.220838308334s.
complete 15120,cost 28364.032076835632s.
complete 15130,cost 28382.904085874557s.
complete 15140,cost 28401.792581558228s.
complete 15150,cost 28420.590663671494s.
complete 15160,cost 28439.42970776558s.
complete 15170,cost 28458.21068572998s.
complete 15180,cost 28477.05632019043s.
complete 15190,cost 28495.92821574211s.
complete 15200,cost 28514.777085781097s.
complete 15210,cost 28533.596478700638s.
complete 15220,cost 28552.455395936966s.
complete 15230,cost 28571.266156196594s.
complete 15240,cost 28590.133196353912s.
complete 15250,cost 28608.99369573593s.
complete 15260,cost 28627.799928188324s.
complete 15270,cost 28646.645213127136s.
complete 15280,cost 28665.45329928398s.
complete 15290,cost 28684.269361257553s.
complete 15300,cost 28703.06379842758s.
complete 15310,cost 28721.884222984314s.
complete 15320,cost 28740.901262521744s.
complete 15330,cost 28759.719536066055s.
complete 15340,cost 28778.54177069664s.
complete 15350,cost 28797.37164235115s.
complete 15360,cost 28816.134109020233s.
complete 15370,cost 28834.898008584976s.
complete 15380,cost 28853.733686685562s.
complete 15390,cost 28872.51849961281s.
complete 15400,cost 28891.29212141037s.
complete 15410,cost 28910.105285167694s.
complete 15420,cost 28928.980801582336s.
complete 15430,cost 28947.73283267021s.
complete 15440,cost 28966.558904886246s.
complete 15450,cost 28985.41276574135s.
complete 15460,cost 29004.225177049637s.
complete 15470,cost 29023.035165786743s.
complete 15480,cost 29041.840057849884s.
complete 15490,cost 29060.692394018173s.
complete 15500,cost 29079.44731736183s.
complete 15510,cost 29098.27822494507s.
complete 15520,cost 29117.117548704147s.
complete 15530,cost 29135.9046728611s.
complete 15540,cost 29154.69478726387s.
complete 15550,cost 29173.555325984955s.
complete 15560,cost 29192.308988571167s.
complete 15570,cost 29211.10940694809s.
complete 15580,cost 29229.990859270096s.
complete 15590,cost 29248.856604337692s.
complete 15600,cost 29267.776930093765s.
complete 15610,cost 29286.596935510635s.
complete 15620,cost 29305.383534431458s.
complete 15630,cost 29324.07404589653s.
complete 15640,cost 29342.878076314926s.
complete 15650,cost 29361.778717517853s.
complete 15660,cost 29380.606218338013s.
complete 15670,cost 29399.478657722473s.
complete 15680,cost 29418.335223913193s.
complete 15690,cost 29437.126212596893s.
complete 15700,cost 29455.89492368698s.
complete 15710,cost 29474.764794111252s.
complete 15720,cost 29493.680380105972s.
complete 15730,cost 29512.499811172485s.
complete 15740,cost 29531.376989603043s.
complete 15750,cost 29550.179878234863s.
complete 15760,cost 29568.90945291519s.
complete 15770,cost 29587.72639608383s.
complete 15780,cost 29606.58008980751s.
complete 15790,cost 29625.43497490883s.
complete 15800,cost 29644.264100074768s.
complete 15810,cost 29663.144342899323s.
complete 15820,cost 29681.969336271286s.
complete 15830,cost 29700.718817949295s.
complete 15840,cost 29719.57192015648s.
complete 15850,cost 29738.423098802567s.
complete 15860,cost 29757.206531763077s.
complete 15870,cost 29776.069205760956s.
complete 15880,cost 29794.891933441162s.
complete 15890,cost 29813.648958444595s.
complete 15900,cost 29832.4610953331s.
complete 15910,cost 29851.31549501419s.
complete 15920,cost 29870.15070772171s.
complete 15930,cost 29888.95059800148s.
complete 15940,cost 29907.821860074997s.
complete 15950,cost 29926.669862747192s.
complete 15960,cost 29945.398696660995s.
complete 15970,cost 29964.21963787079s.
complete 15980,cost 29983.087697982788s.
complete 15990,cost 30001.859538793564s.
complete 16000,cost 30020.77213382721s.
complete 16010,cost 30039.582429409027s.
complete 16020,cost 30058.32519340515s.
complete 16030,cost 30077.067593574524s.
complete 16040,cost 30095.918704032898s.
complete 16050,cost 30114.803827285767s.
complete 16060,cost 30133.63719844818s.
complete 16070,cost 30152.483992099762s.
complete 16080,cost 30171.33043575287s.
complete 16090,cost 30190.02071070671s.
complete 16100,cost 30208.845148086548s.
complete 16110,cost 30227.657629728317s.
complete 16120,cost 30246.48542714119s.
complete 16130,cost 30265.38758134842s.
complete 16140,cost 30284.262913942337s.
complete 16150,cost 30303.02060508728s.
complete 16160,cost 30321.749125242233s.
complete 16170,cost 30340.575765371323s.
complete 16180,cost 30359.431465625763s.
complete 16190,cost 30378.243104934692s.
complete 16200,cost 30397.121509552002s.
complete 16210,cost 30415.979330301285s.
complete 16220,cost 30434.718808412552s.
complete 16230,cost 30453.483447790146s.
complete 16240,cost 30472.33064365387s.
complete 16250,cost 30491.205888986588s.
complete 16260,cost 30510.079048633575s.
complete 16270,cost 30528.948263168335s.
complete 16280,cost 30547.744354724884s.
complete 16290,cost 30566.49582052231s.
complete 16300,cost 30585.360963582993s.
complete 16310,cost 30604.171204566956s.
complete 16320,cost 30623.000567913055s.
complete 16330,cost 30641.84251832962s.
complete 16340,cost 30660.69576191902s.
complete 16350,cost 30679.474848270416s.
complete 16360,cost 30698.228464841843s.
complete 16370,cost 30717.060438632965s.
complete 16380,cost 30735.879764080048s.
complete 16390,cost 30754.71567964554s.
complete 16400,cost 30773.531446695328s.
complete 16410,cost 30792.367019176483s.
complete 16420,cost 30811.047446489334s.
complete 16430,cost 30829.85308766365s.
complete 16440,cost 30848.708517074585s.
complete 16450,cost 30867.548543453217s.
complete 16460,cost 30886.40586423874s.
complete 16470,cost 30905.222616434097s.
complete 16480,cost 30923.98007917404s.
complete 16490,cost 30942.66920399666s.
complete 16500,cost 30961.636133670807s.
complete 16510,cost 30980.47691655159s.
complete 16520,cost 30999.282173633575s.
complete 16530,cost 31018.1534845829s.
complete 16540,cost 31037.071442127228s.
complete 16550,cost 31055.789424180984s.
complete 16560,cost 31074.51858305931s.
complete 16570,cost 31093.386805057526s.
complete 16580,cost 31112.248385190964s.
complete 16590,cost 31131.090626239777s.
complete 16600,cost 31149.96145439148s.
complete 16610,cost 31168.765505075455s.
complete 16620,cost 31187.494467020035s.
complete 16630,cost 31206.378197193146s.
complete 16640,cost 31225.22601723671s.
complete 16650,cost 31244.074278116226s.
complete 16660,cost 31262.926067829132s.
complete 16670,cost 31281.830456256866s.
complete 16680,cost 31300.51729989052s.
complete 16690,cost 31319.221974372864s.
complete 16700,cost 31338.17677783966s.
complete 16710,cost 31357.026671409607s.
complete 16720,cost 31375.857068777084s.
complete 16730,cost 31394.715512275696s.
complete 16740,cost 31413.56883955002s.
complete 16750,cost 31432.29154253006s.
complete 16760,cost 31451.071284532547s.
complete 16770,cost 31469.943241119385s.
complete 16780,cost 31488.868820667267s.
complete 16790,cost 31507.733782291412s.
complete 16800,cost 31526.5964281559s.
complete 16810,cost 31545.367710590363s.
complete 16820,cost 31564.058357477188s.
complete 16830,cost 31582.964832544327s.
complete 16840,cost 31601.87373661995s.
complete 16850,cost 31620.72854399681s.
complete 16860,cost 31639.553931713104s.
complete 16870,cost 31658.425729990005s.
complete 16880,cost 31677.14817738533s.
complete 16890,cost 31695.96492624283s.
complete 16900,cost 31714.886223316193s.
complete 16910,cost 31733.761501312256s.
complete 16920,cost 31752.599828004837s.
complete 16930,cost 31771.413121700287s.
complete 16940,cost 31790.21222805977s.
complete 16950,cost 31808.922415733337s.
complete 16960,cost 31827.799241304398s.
complete 16970,cost 31846.616618156433s.
complete 16980,cost 31865.441490888596s.
complete 16990,cost 31884.245821237564s.
complete 17000,cost 31903.079320430756s.
complete 17010,cost 31921.857085227966s.
complete 17020,cost 31940.62990951538s.
complete 17030,cost 31959.507025957108s.
complete 17040,cost 31978.31380224228s.
complete 17050,cost 31997.125741243362s.
complete 17060,cost 32015.96906352043s.
complete 17070,cost 32034.827788352966s.
complete 17080,cost 32053.596873044968s.
complete 17090,cost 32072.411004543304s.
complete 17100,cost 32091.24618124962s.
complete 17110,cost 32110.068655967712s.
complete 17120,cost 32128.917310476303s.
complete 17130,cost 32147.755489587784s.
complete 17140,cost 32166.56813788414s.
complete 17150,cost 32185.311067581177s.
complete 17160,cost 32204.14818072319s.
complete 17170,cost 32222.97879219055s.
complete 17180,cost 32241.788210868835s.
complete 17190,cost 32260.66372513771s.
complete 17200,cost 32279.56197452545s.
complete 17210,cost 32298.31011033058s.
complete 17220,cost 32317.036295890808s.
complete 17230,cost 32335.930634498596s.
complete 17240,cost 32354.794468402863s.
complete 17250,cost 32373.61717557907s.
complete 17260,cost 32392.44373679161s.
complete 17270,cost 32411.251719236374s.
complete 17280,cost 32429.95989561081s.
complete 17290,cost 32448.808960437775s.
complete 17300,cost 32467.63209939003s.
complete 17310,cost 32486.433070898056s.
complete 17320,cost 32505.28342795372s.
complete 17330,cost 32524.148464918137s.
complete 17340,cost 32542.90497112274s.
complete 17350,cost 32561.61627650261s.
complete 17360,cost 32580.483148097992s.
complete 17370,cost 32599.292231798172s.
complete 17380,cost 32618.12445306778s.
complete 17390,cost 32636.97007584572s.
complete 17400,cost 32655.81493663788s.
complete 17410,cost 32674.53680872917s.
complete 17420,cost 32693.314486265182s.
complete 17430,cost 32712.18479013443s.
complete 17440,cost 32731.008538007736s.
complete 17450,cost 32749.857716321945s.
complete 17460,cost 32768.73916840553s.
complete 17470,cost 32787.55719709396s.
complete 17480,cost 32806.28477835655s.
complete 17490,cost 32825.15131139755s.
complete 17500,cost 32844.00715684891s.
complete 17510,cost 32862.81567263603s.
complete 17520,cost 32881.65281820297s.
complete 17530,cost 32900.49262189865s.
complete 17540,cost 32919.29330730438s.
complete 17550,cost 32938.10043334961s.
complete 17560,cost 32957.00351381302s.
complete 17570,cost 32975.82695007324s.
complete 17580,cost 32994.70356988907s.
complete 17590,cost 33013.56112098694s.
complete 17600,cost 33032.311658620834s.
complete 17610,cost 33050.98323178291s.
complete 17620,cost 33069.80366587639s.
complete 17630,cost 33088.70740580559s.
complete 17640,cost 33107.500086307526s.
complete 17650,cost 33126.38387942314s.
complete 17660,cost 33145.233813762665s.
complete 17670,cost 33164.01496720314s.
complete 17680,cost 33182.7726354599s.
complete 17690,cost 33201.64025878906s.
complete 17700,cost 33220.48565578461s.
complete 17710,cost 33239.27687001228s.
complete 17720,cost 33258.08440685272s.
complete 17730,cost 33276.90225172043s.
complete 17740,cost 33295.59437870979s.
complete 17750,cost 33314.35030531883s.
complete 17760,cost 33333.20248699188s.
complete 17770,cost 33352.06428909302s.
complete 17780,cost 33370.95858812332s.
complete 17790,cost 33389.782651901245s.
complete 17800,cost 33408.58022284508s.
complete 17810,cost 33427.29502415657s.
complete 17820,cost 33446.10195183754s.
complete 17830,cost 33464.99435734749s.
complete 17840,cost 33483.8521065712s.
complete 17850,cost 33502.711356163025s.
complete 17860,cost 33521.523703336716s.
complete 17870,cost 33540.26393675804s.
complete 17880,cost 33558.988515377045s.
complete 17890,cost 33577.81933927536s.
complete 17900,cost 33596.68828701973s.
complete 17910,cost 33615.54120826721s.
complete 17920,cost 33634.36395192146s.
complete 17930,cost 33653.12869119644s.
complete 17940,cost 33671.82914304733s.
complete 17950,cost 33690.673580408096s.
complete 17960,cost 33709.57427048683s.
complete 17970,cost 33728.386451244354s.
complete 17980,cost 33747.26154875755s.
complete 17990,cost 33766.0561978817s.
complete 18000,cost 33784.78387618065s.
complete 18010,cost 33803.50286626816s.
complete 18020,cost 33822.36784744263s.
complete 18030,cost 33841.29037237167s.
complete 18040,cost 33860.16039657593s.
complete 18050,cost 33878.96124124527s.
complete 18060,cost 33897.77566242218s.
complete 18070,cost 33916.487973451614s.
complete 18080,cost 33935.30641746521s.
complete 18090,cost 33954.127477407455s.
complete 18100,cost 33972.9242374897s.
complete 18110,cost 33991.74646735191s.
complete 18120,cost 34010.56590676308s.
complete 18130,cost 34029.37816429138s.
complete 18140,cost 34048.088732481s.
complete 18150,cost 34066.91438770294s.
complete 18160,cost 34085.74481034279s.
complete 18170,cost 34104.5301964283s.
complete 18180,cost 34123.38126254082s.
complete 18190,cost 34142.19776678085s.
complete 18200,cost 34160.93820619583s.
complete 18210,cost 34179.72873067856s.
complete 18220,cost 34198.56958031654s.
complete 18230,cost 34217.399868011475s.
complete 18240,cost 34236.22023677826s.
complete 18250,cost 34255.03022098541s.
complete 18260,cost 34273.84680533409s.
complete 18270,cost 34292.5413043499s.
complete 18280,cost 34311.40692782402s.
complete 18290,cost 34330.26327443123s.
complete 18300,cost 34349.03382396698s.
complete 18310,cost 34367.88731265068s.
complete 18320,cost 34386.70318388939s.
complete 18330,cost 34405.46338510513s.
complete 18340,cost 34424.23459148407s.
complete 18350,cost 34443.0518488884s.
complete 18360,cost 34461.88019990921s.
complete 18370,cost 34480.718297958374s.
complete 18380,cost 34499.528102874756s.
complete 18390,cost 34518.32387590408s.
complete 18400,cost 34537.05550575256s.
complete 18410,cost 34555.818123579025s.
complete 18420,cost 34574.693753004074s.
complete 18430,cost 34593.53680753708s.
complete 18440,cost 34612.37871146202s.
complete 18450,cost 34631.17799401283s.
complete 18460,cost 34649.95452237129s.
complete 18470,cost 34668.645570755005s.
complete 18480,cost 34687.58643770218s.
complete 18490,cost 34706.390488147736s.
complete 18500,cost 34725.171505212784s.
complete 18510,cost 34744.04152750969s.
complete 18520,cost 34762.83876776695s.
complete 18530,cost 34781.59254074097s.
complete 18540,cost 34800.39346933365s.
complete 18550,cost 34819.26831102371s.
complete 18560,cost 34838.076372385025s.
complete 18570,cost 34856.899706840515s.
complete 18580,cost 34875.74946475029s.
complete 18590,cost 34894.60547351837s.
complete 18600,cost 34913.35379910469s.
complete 18610,cost 34932.24523949623s.
complete 18620,cost 34951.1281440258s.
complete 18630,cost 34969.96980333328s.
complete 18640,cost 34988.75662064552s.
complete 18650,cost 35007.650621175766s.
complete 18660,cost 35026.498843193054s.
complete 18670,cost 35045.307216882706s.
complete 18680,cost 35064.19377160072s.
complete 18690,cost 35083.03199291229s.
complete 18700,cost 35101.82864069939s.
complete 18710,cost 35120.63816285133s.
complete 18720,cost 35139.55846095085s.
complete 18730,cost 35158.35551953316s.
complete 18740,cost 35177.212188243866s.
complete 18750,cost 35196.10550022125s.
complete 18760,cost 35214.91795873642s.
complete 18770,cost 35233.78852915764s.
complete 18780,cost 35252.683223962784s.
complete 18790,cost 35271.46136569977s.
complete 18800,cost 35290.18546295166s.
complete 18810,cost 35308.95885038376s.
complete 18820,cost 35327.827453136444s.
complete 18830,cost 35346.70968079567s.
complete 18840,cost 35365.567427396774s.
complete 18850,cost 35384.3916516304s.
complete 18860,cost 35403.13423871994s.
complete 18870,cost 35421.85532808304s.
complete 18880,cost 35440.77955579758s.
complete 18890,cost 35459.60833668709s.
complete 18900,cost 35478.46004486084s.
complete 18910,cost 35497.33959031105s.
complete 18920,cost 35516.10969424248s.
complete 18930,cost 35534.84690785408s.
complete 18940,cost 35553.63746595383s.
complete 18950,cost 35572.446796417236s.
complete 18960,cost 35591.2772231102s.
complete 18970,cost 35610.12918639183s.
complete 18980,cost 35628.9837846756s.
complete 18990,cost 35647.737564086914s.
complete 19000,cost 35666.47623920441s.
complete 19010,cost 35685.283291339874s.
complete 19020,cost 35704.119594335556s.
complete 19030,cost 35722.958431720734s.
complete 19040,cost 35741.79831647873s.
complete 19050,cost 35760.58456158638s.
complete 19060,cost 35779.3342256546s.
complete 19070,cost 35798.116329431534s.
complete 19080,cost 35816.99317598343s.
complete 19090,cost 35835.81796717644s.
complete 19100,cost 35854.657396793365s.
complete 19110,cost 35873.57075738907s.
complete 19120,cost 35892.315504312515s.
complete 19130,cost 35911.041467666626s.
complete 19140,cost 35929.834283828735s.
complete 19150,cost 35948.70454621315s.
complete 19160,cost 35967.605323553085s.
complete 19170,cost 35986.4754652977s.
complete 19180,cost 36005.250017404556s.
complete 19190,cost 36023.980976104736s.
complete 19200,cost 36042.71118140221s.
complete 19210,cost 36061.53735971451s.
complete 19220,cost 36080.37684464455s.
complete 19230,cost 36099.216779232025s.
complete 19240,cost 36118.11869621277s.
complete 19250,cost 36136.935415267944s.
complete 19260,cost 36155.681866168976s.
complete 19270,cost 36174.48001718521s.
complete 19280,cost 36193.34090709686s.
complete 19290,cost 36212.16871666908s.
complete 19300,cost 36230.99182200432s.
complete 19310,cost 36249.83435726166s.
complete 19320,cost 36268.599690914154s.
complete 19330,cost 36287.34774231911s.
complete 19340,cost 36306.19474840164s.
complete 19350,cost 36325.04040431976s.
complete 19360,cost 36343.90894627571s.
complete 19370,cost 36362.79285407066s.
complete 19380,cost 36381.577906847s.
complete 19390,cost 36400.24549245834s.
complete 19400,cost 36418.98793005943s.
complete 19410,cost 36437.90332698822s.
complete 19420,cost 36456.72842383385s.
complete 19430,cost 36475.537060022354s.
complete 19440,cost 36494.40483021736s.
complete 19450,cost 36513.16074872017s.
complete 19460,cost 36531.91223311424s.
complete 19470,cost 36550.72921872139s.
complete 19480,cost 36569.57714295387s.
complete 19490,cost 36588.350256443024s.
complete 19500,cost 36607.19663119316s.
complete 19510,cost 36626.04878091812s.
complete 19520,cost 36644.80616211891s.
complete 19530,cost 36663.56640791893s.
complete 19540,cost 36682.43006968498s.
complete 19550,cost 36701.2060482502s.
complete 19560,cost 36720.05068421364s.
complete 19570,cost 36738.87120079994s.
complete 19580,cost 36757.63873362541s.
complete 19590,cost 36776.44660305977s.
complete 19600,cost 36795.25884771347s.
complete 19610,cost 36814.136382102966s.
complete 19620,cost 36832.956832408905s.
complete 19630,cost 36851.85924434662s.
complete 19640,cost 36870.70121073723s.
complete 19650,cost 36889.470529556274s.
complete 19660,cost 36908.29497170448s.
complete 19670,cost 36927.076525211334s.
complete 19680,cost 36945.9357881546s.
complete 19690,cost 36964.73190021515s.
complete 19700,cost 36983.58709573746s.
complete 19710,cost 37002.33330965042s.
complete 19720,cost 37021.123168468475s.
complete 19730,cost 37039.90687727928s.
complete 19740,cost 37058.73296260834s.
complete 19750,cost 37077.49941921234s.
complete 19760,cost 37096.33454871178s.
complete 19770,cost 37115.1372961998s.
complete 19780,cost 37133.91298532486s.
complete 19790,cost 37152.74206185341s.
complete 19800,cost 37171.479939222336s.
complete 19810,cost 37190.35148191452s.
complete 19820,cost 37209.13606214523s.
complete 19830,cost 37228.013315439224s.
complete 19840,cost 37246.78307080269s.
complete 19850,cost 37265.536486148834s.
complete 19860,cost 37284.29987645149s.
complete 19870,cost 37303.148243665695s.
complete 19880,cost 37321.97147870064s.
complete 19890,cost 37340.789135456085s.
complete 19900,cost 37359.69801211357s.
complete 19910,cost 37378.46943569183s.
complete 19920,cost 37397.317776203156s.
complete 19930,cost 37416.116094112396s.
complete 19940,cost 37435.07540488243s.
complete 19950,cost 37453.94770407677s.
complete 19960,cost 37472.76610708237s.
complete 19970,cost 37491.53893661499s.
complete 19980,cost 37510.34751820564s.
complete 19990,cost 37529.10357284546s.
complete 20000,cost 37547.91761112213s.
complete 20010,cost 37566.72506546974s.
complete 20020,cost 37585.62307548523s.
complete 20030,cost 37604.41269207001s.
complete 20040,cost 37623.197909116745s.
complete 20050,cost 37641.91767811775s.
complete 20060,cost 37660.69217991829s.
complete 20070,cost 37679.4778110981s.
complete 20080,cost 37698.31145739555s.
complete 20090,cost 37717.13989686966s.
complete 20100,cost 37735.904579639435s.
complete 20110,cost 37754.701620817184s.
complete 20120,cost 37773.444583654404s.
complete 20130,cost 37792.27991724014s.
complete 20140,cost 37811.089391469955s.
complete 20150,cost 37829.901452064514s.
complete 20160,cost 37848.706684827805s.
complete 20170,cost 37867.49670791626s.
complete 20180,cost 37886.30080604553s.
complete 20190,cost 37905.07075190544s.
complete 20200,cost 37923.89359164238s.
complete 20210,cost 37942.70425105095s.
complete 20220,cost 37961.56155562401s.
complete 20230,cost 37980.35966229439s.
complete 20240,cost 37999.16992020607s.
complete 20250,cost 38017.90640091896s.
complete 20260,cost 38036.71892404556s.
complete 20270,cost 38055.54179954529s.
complete 20280,cost 38074.42641568184s.
complete 20290,cost 38093.27325105667s.
complete 20300,cost 38112.088730573654s.
complete 20310,cost 38130.917699337006s.
complete 20320,cost 38149.6967048645s.
complete 20330,cost 38168.53421163559s.
complete 20340,cost 38187.36819386482s.
complete 20350,cost 38206.2523958683s.
complete 20360,cost 38225.073516607285s.
complete 20370,cost 38243.86760663986s.
complete 20380,cost 38262.63810992241s.
complete 20390,cost 38281.50040817261s.
complete 20400,cost 38300.330453157425s.
complete 20410,cost 38319.119191884995s.
complete 20420,cost 38337.92118144035s.
complete 20430,cost 38356.74980568886s.
complete 20440,cost 38375.54054546356s.
complete 20450,cost 38394.342911958694s.
complete 20460,cost 38413.19436407089s.
complete 20470,cost 38432.0256857872s.
complete 20480,cost 38450.84891009331s.
complete 20490,cost 38469.665163993835s.
complete 20500,cost 38488.53211593628s.
complete 20510,cost 38507.311183691025s.
complete 20520,cost 38526.129702568054s.
complete 20530,cost 38544.95645093918s.
complete 20540,cost 38563.75238895416s.
complete 20550,cost 38582.51043796539s.
complete 20560,cost 38601.37793660164s.
complete 20570,cost 38620.12591052055s.
complete 20580,cost 38638.97547674179s.
complete 20590,cost 38657.84326481819s.
complete 20600,cost 38676.69132590294s.
complete 20610,cost 38695.450464725494s.
complete 20620,cost 38714.25647068024s.
complete 20630,cost 38733.13524246216s.
complete 20640,cost 38751.94447231293s.
complete 20650,cost 38770.806453228s.
complete 20660,cost 38789.62494516373s.
complete 20670,cost 38808.470376968384s.
complete 20680,cost 38827.265810489655s.
complete 20690,cost 38846.120743751526s.
complete 20700,cost 38864.94039440155s.
complete 20710,cost 38883.729593753815s.
complete 20720,cost 38902.536774635315s.
complete 20730,cost 38921.43172836304s.
complete 20740,cost 38940.223219394684s.
complete 20750,cost 38959.18047404289s.
complete 20760,cost 38978.00886821747s.
complete 20770,cost 38996.81100153923s.
complete 20780,cost 39015.591817855835s.
complete 20790,cost 39034.43937110901s.
complete 20800,cost 39053.32086253166s.
complete 20810,cost 39072.14127779007s.
complete 20820,cost 39091.008294820786s.
complete 20830,cost 39109.78624224663s.
complete 20840,cost 39128.57904648781s.
complete 20850,cost 39147.41758489609s.
complete 20860,cost 39166.271545410156s.
complete 20870,cost 39185.1348400116s.
complete 20880,cost 39204.039053440094s.
complete 20890,cost 39222.876103401184s.
complete 20900,cost 39241.72952890396s.
complete 20910,cost 39260.540346860886s.
complete 20920,cost 39279.36649751663s.
complete 20930,cost 39298.2205786705s.
complete 20940,cost 39317.05888772011s.
complete 20950,cost 39335.90022563934s.
complete 20960,cost 39354.811042547226s.
complete 20970,cost 39373.666913986206s.
complete 20980,cost 39392.48739695549s.
complete 20990,cost 39411.3242559433s.
complete 21000,cost 39430.158734083176s.
complete 21010,cost 39448.98020029068s.
complete 21020,cost 39467.82715845108s.
complete 21030,cost 39486.690448999405s.
complete 21040,cost 39505.50725221634s.
complete 21050,cost 39524.364708185196s.
complete 21060,cost 39543.27148580551s.
complete 21070,cost 39562.08679127693s.
complete 21080,cost 39580.95023417473s.
complete 21090,cost 39599.76887369156s.
complete 21100,cost 39618.636738061905s.
complete 21110,cost 39637.45146036148s.
complete 21120,cost 39656.335477113724s.
complete 21130,cost 39675.23143863678s.
complete 21140,cost 39694.08970665932s.
complete 21150,cost 39712.902154922485s.
complete 21160,cost 39731.71182799339s.
complete 21170,cost 39750.46852374077s.
complete 21180,cost 39769.22908592224s.
complete 21190,cost 39788.08013010025s.
complete 21200,cost 39806.91935992241s.
complete 21210,cost 39825.77850270271s.
complete 21220,cost 39844.57873630524s.
complete 21230,cost 39863.377870082855s.
complete 21240,cost 39882.13615679741s.
complete 21250,cost 39900.98485612869s.
complete 21260,cost 39919.80881071091s.
complete 21270,cost 39938.66708230972s.
complete 21280,cost 39957.5320084095s.
complete 21290,cost 39976.330235004425s.
complete 21300,cost 39995.10746598244s.
complete 21310,cost 40013.88261413574s.
complete 21320,cost 40032.70966553688s.
complete 21330,cost 40051.556582689285s.
complete 21340,cost 40070.43206858635s.
complete 21350,cost 40089.243858098984s.
complete 21360,cost 40108.07122564316s.
complete 21370,cost 40126.821816921234s.
complete 21380,cost 40145.61009812355s.
complete 21390,cost 40164.43521237373s.
complete 21400,cost 40183.262895822525s.
complete 21410,cost 40202.13653039932s.
complete 21420,cost 40220.91333150864s.
complete 21430,cost 40239.70656824112s.
complete 21440,cost 40258.43676519394s.
complete 21450,cost 40277.24187254906s.
complete 21460,cost 40296.03105545044s.
complete 21470,cost 40314.88467359543s.
complete 21480,cost 40333.671571969986s.
complete 21490,cost 40352.49757027626s.
complete 21500,cost 40371.26343727112s.
complete 21510,cost 40390.05416917801s.
complete 21520,cost 40408.89217710495s.
complete 21530,cost 40427.696563243866s.
complete 21540,cost 40446.56705260277s.
complete 21550,cost 40465.35824203491s.
complete 21560,cost 40484.161848306656s.
complete 21570,cost 40502.91244673729s.
complete 21580,cost 40521.762280225754s.
complete 21590,cost 40540.574563741684s.
complete 21600,cost 40559.35561680794s.
complete 21610,cost 40578.18992614746s.
complete 21620,cost 40597.075088739395s.
complete 21630,cost 40615.93232393265s.
complete 21640,cost 40634.69168496132s.
complete 21650,cost 40653.523245334625s.
complete 21660,cost 40672.30882048607s.
complete 21670,cost 40691.0816450119s.
complete 21680,cost 40709.91030406952s.
complete 21690,cost 40728.744752168655s.
complete 21700,cost 40747.51279449463s.
complete 21710,cost 40766.353548526764s.
complete 21720,cost 40785.17566752434s.
complete 21730,cost 40803.94564819336s.
complete 21740,cost 40822.79456114769s.
complete 21750,cost 40841.60797405243s.
complete 21760,cost 40860.442051410675s.
complete 21770,cost 40879.21630311012s.
complete 21780,cost 40898.07098340988s.
complete 21790,cost 40916.865515232086s.
complete 21800,cost 40935.64448404312s.
complete 21810,cost 40954.46910047531s.
complete 21820,cost 40973.301265478134s.
complete 21830,cost 40992.1308722496s.
complete 21840,cost 41010.931562662125s.
complete 21850,cost 41029.740451812744s.
complete 21860,cost 41048.50564908981s.
complete 21870,cost 41067.32356452942s.
complete 21880,cost 41086.09436058998s.
complete 21890,cost 41104.954916000366s.
complete 21900,cost 41123.7353849411s.
complete 21910,cost 41142.61601471901s.
complete 21920,cost 41161.404718875885s.
complete 21930,cost 41180.19554781914s.
complete 21940,cost 41199.00704574585s.
complete 21950,cost 41217.84488296509s.
complete 21960,cost 41236.62513542175s.
complete 21970,cost 41255.39133310318s.
complete 21980,cost 41274.203659534454s.
complete 21990,cost 41293.00323557854s.
complete 22000,cost 41311.822930812836s.
complete 22010,cost 41330.622764110565s.
complete 22020,cost 41349.41476845741s.
complete 22030,cost 41368.218801021576s.
complete 22040,cost 41387.04449439049s.
complete 22050,cost 41405.878710746765s.
complete 22060,cost 41424.630512952805s.
complete 22070,cost 41443.42921638489s.
complete 22080,cost 41462.25608372688s.
complete 22090,cost 41481.03172636032s.
